q_w,q_x,q_y,q_z,t,c
-0.640908,-0.112128,0.141671,0.746139,1555155742986958,190
-0.640786,-0.1128,0.142465,0.745956,1555155743139563,191
-0.640786,-0.112922,0.142648,0.745895,1555155743140900,191
-0.640786,-0.112922,0.142648,0.745895,1555155743142229,191
-0.640786,-0.112922,0.142648,0.745895,1555155743143582,191
-0.640786,-0.112922,0.142648,0.745895,1555155743144911,191
-0.640786,-0.112922,0.142648,0.745895,1555155743146226,191
-0.640786,-0.112922,0.142648,0.745895,1555155743147563,191
-0.640786,-0.112922,0.142648,0.745895,1555155743148856,191
-0.640725,-0.112983,0.142648,0.746017,1555155743150192,191
-0.640725,-0.112983,0.142648,0.746017,1555155743151530,191
-0.640725,-0.112983,0.142648,0.746017,1555155743152894,191
-0.640725,-0.112983,0.142648,0.746017,1555155743154178,191
-0.640725,-0.112983,0.142648,0.746017,1555155743155532,191
-0.640786,-0.113044,0.142831,0.745895,1555155743156854,191
-0.640786,-0.113044,0.142831,0.745895,1555155743158155,191
-0.640786,-0.113044,0.142831,0.745895,1555155743159495,191
-0.640786,-0.113044,0.142831,0.745895,1555155743160825,191
-0.640786,-0.113044,0.142831,0.745895,1555155743162191,191
-0.640725,-0.113227,0.143136,0.745834,1555155743163487,191
-0.640725,-0.113227,0.143136,0.745834,1555155743164821,191
-0.640725,-0.113227,0.143136,0.745834,1555155743166142,191
-0.640725,-0.113227,0.143136,0.745834,1555155743167443,191
-0.640725,-0.113227,0.143136,0.745834,1555155743168786,191
-0.640603,-0.113288,0.143197,0.745895,1555155743170085,191
-0.640603,-0.113288,0.143197,0.745895,1555155743171452,191
-0.640603,-0.113288,0.143197,0.745895,1555155743172776,191
-0.640603,-0.113288,0.143197,0.745895,1555155743174094,191
-0.640603,-0.113349,0.143319,0.745895,1555155743175394,191
-0.640603,-0.113349,0.143319,0.745895,1555155743176766,191
-0.640603,-0.113349,0.143319,0.745895,1555155743178085,191
-0.640603,-0.113349,0.143319,0.745895,1555155743179396,191
-0.640603,-0.113471,0.143441,0.745895,1555155743180724,191
-0.640603,-0.113471,0.143441,0.745895,1555155743182049,191
-0.640603,-0.113471,0.143441,0.745895,1555155743183421,191
-0.640603,-0.113471,0.143441,0.745895,1555155743184745,191
-0.640603,-0.113471,0.143441,0.745895,1555155743186036,191
-0.640603,-0.113471,0.143441,0.745895,1555155743187330,191
-0.640237,-0.114631,0.145089,0.745651,1555155743340006,192
-0.640237,-0.114631,0.145089,0.745651,1555155743341355,192
-0.640298,-0.114753,0.145273,0.74559,1555155743342631,192
-0.640298,-0.114753,0.145273,0.74559,1555155743343973,192
-0.640298,-0.114753,0.145273,0.74559,1555155743345284,192
-0.640298,-0.114753,0.145273,0.74559,1555155743346608,192
-0.640176,-0.114814,0.145395,0.74559,1555155743347941,192
-0.640176,-0.114814,0.145395,0.74559,1555155743349290,192
-0.640176,-0.114814,0.145395,0.74559,1555155743350610,192
-0.640176,-0.114814,0.145395,0.74559,1555155743351909,192
-0.640298,-0.114936,0.145578,0.745529,1555155743353233,192
-0.640298,-0.114936,0.145578,0.745529,1555155743354587,192
-0.640298,-0.114936,0.145578,0.745529,1555155743355905,192
-0.640298,-0.114936,0.145578,0.745529,1555155743357237,192
-0.640298,-0.114936,0.145578,0.745529,1555155743358550,192
-0.640115,-0.114997,0.145578,0.74559,1555155743359907,192
-0.640115,-0.114997,0.145578,0.74559,1555155743361198,192
-0.640115,-0.114997,0.145578,0.74559,1555155743362540,192
-0.640115,-0.114997,0.145578,0.74559,1555155743363860,192
-0.640115,-0.114997,0.145578,0.74559,1555155743365163,192
-0.640176,-0.115058,0.145761,0.745529,1555155743366558,192
-0.640176,-0.115058,0.145761,0.745529,1555155743367853,192
-0.640176,-0.115058,0.145761,0.745529,1555155743369198,192
-0.640176,-0.115058,0.145761,0.745529,1555155743370486,192
-0.640176,-0.115058,0.145761,0.745529,1555155743371816,192
-0.640054,-0.11518,0.145822,0.74559,1555155743373132,192
-0.640054,-0.11518,0.145822,0.74559,1555155743374470,192
-0.640054,-0.11518,0.145822,0.74559,1555155743375825,192
-0.640054,-0.11518,0.145822,0.74559,1555155743377121,192
-0.640115,-0.115241,0.146005,0.745529,1555155743378456,192
-0.640115,-0.115241,0.146005,0.745529,1555155743379787,192
-0.640115,-0.115241,0.146005,0.745529,1555155743381129,192
-0.640115,-0.115241,0.146005,0.745529,1555155743382416,192
-0.640115,-0.115302,0.146066,0.745468,1555155743383779,192
-0.640115,-0.115302,0.146066,0.745468,1555155743385090,192
-0.640115,-0.115302,0.146066,0.745468,1555155743386398,192
-0.639687,-0.116584,0.147836,0.745285,1555155743539031,193
-0.639687,-0.116584,0.147836,0.745285,1555155743540355,193
-0.639687,-0.116584,0.147836,0.745285,1555155743541689,193
-0.639687,-0.116584,0.147836,0.745285,1555155743543063,193
-0.639749,-0.116645,0.147958,0.745224,1555155743544361,193
-0.639749,-0.116645,0.147958,0.745224,1555155743545666,193
-0.639749,-0.116645,0.147958,0.745224,1555155743547030,193
-0.639749,-0.116645,0.147958,0.745224,1555155743548334,193
-0.63981,-0.116767,0.148141,0.745102,1555155743549674,193
-0.63981,-0.116767,0.148141,0.745102,1555155743551003,193
-0.63981,-0.116767,0.148141,0.745102,1555155743552297,193
-0.639871,-0.116828,0.148324,0.74498,1555155743553683,193
-0.639871,-0.116828,0.148324,0.74498,1555155743554958,193
-0.639871,-0.116828,0.148324,0.74498,1555155743556298,193
-0.639871,-0.116828,0.148324,0.74498,1555155743557603,193
-0.639749,-0.116889,0.148386,0.745102,1555155743558934,193
-0.639749,-0.116889,0.148386,0.745102,1555155743560299,193
-0.639749,-0.116889,0.148386,0.745102,1555155743561610,193
-0.639749,-0.116889,0.148386,0.745102,1555155743562992,193
-0.639749,-0.116889,0.148386,0.745102,1555155743564298,193
-0.639687,-0.11695,0.148447,0.745163,1555155743565603,193
-0.639687,-0.11695,0.148447,0.745163,1555155743566923,193
-0.639687,-0.11695,0.148447,0.745163,1555155743568260,193
-0.639687,-0.11695,0.148447,0.745163,1555155743569576,193
-0.639749,-0.117012,0.148569,0.745041,1555155743570954,193
-0.639749,-0.117012,0.148569,0.745041,1555155743572235,193
-0.639749,-0.117012,0.148569,0.745041,1555155743573546,193
-0.639749,-0.117012,0.148569,0.745041,1555155743574882,193
-0.639749,-0.117073,0.148691,0.745041,1555155743576226,193
-0.639749,-0.117073,0.148691,0.745041,1555155743577523,193
-0.639749,-0.117073,0.148691,0.745041,1555155743578853,193
-0.639749,-0.117073,0.148691,0.745041,1555155743580174,193
-0.639687,-0.117195,0.148813,0.74498,1555155743581533,193
-0.639687,-0.117195,0.148813,0.74498,1555155743582850,193
-0.639687,-0.117195,0.148813,0.74498,1555155743584232,193
-0.639687,-0.117195,0.148813,0.74498,1555155743585524,193
-0.639687,-0.117195,0.148813,0.74498,1555155743586812,193
-0.639443,-0.118599,0.150766,0.744613,1555155743739416,194
-0.639443,-0.118599,0.150766,0.744613,1555155743740783,194
-0.639443,-0.118599,0.150766,0.744613,1555155743742064,194
-0.639321,-0.11866,0.150827,0.744674,1555155743743427,194
-0.639321,-0.11866,0.150827,0.744674,1555155743744789,194
-0.639321,-0.11866,0.150827,0.744674,1555155743746062,194
-0.639321,-0.11866,0.150827,0.744674,1555155743747422,194
-0.639321,-0.11866,0.150827,0.744674,1555155743748723,194
-0.639382,-0.118721,0.15101,0.744552,1555155743750036,194
-0.639382,-0.118721,0.15101,0.744552,1555155743751384,194
-0.639382,-0.118721,0.15101,0.744552,1555155743752689,194
-0.63926,-0.118782,0.15101,0.744674,1555155743754027,194
-0.63926,-0.118782,0.15101,0.744674,1555155743755352,194
-0.63926,-0.118782,0.15101,0.744674,1555155743756697,194
-0.63926,-0.118782,0.15101,0.744674,1555155743758031,194
-0.639382,-0.118904,0.151193,0.744552,1555155743759336,194
-0.639382,-0.118904,0.151193,0.744552,1555155743760715,194
-0.639382,-0.118904,0.151193,0.744552,1555155743762034,194
-0.639382,-0.118904,0.151193,0.744552,1555155743763366,194
-0.639382,-0.118904,0.151193,0.744552,1555155743764656,194
-0.63926,-0.118965,0.151254,0.744613,1555155743766023,194
-0.63926,-0.118965,0.151254,0.744613,1555155743767303,194
-0.63926,-0.118965,0.151254,0.744613,1555155743768626,194
-0.63926,-0.118965,0.151254,0.744613,1555155743769972,194
-0.63926,-0.118965,0.151254,0.744613,1555155743771278,194
-0.63926,-0.119087,0.151437,0.744552,1555155743772611,194
-0.63926,-0.119087,0.151437,0.744552,1555155743773935,194
-0.63926,-0.119087,0.151437,0.744552,1555155743775276,194
-0.63926,-0.119087,0.151437,0.744552,1555155743776583,194
-0.63926,-0.119148,0.15156,0.744491,1555155743777930,194
-0.63926,-0.119148,0.15156,0.744491,1555155743779250,194
-0.63926,-0.119148,0.15156,0.744491,1555155743780576,194
-0.63926,-0.119148,0.15156,0.744491,1555155743781912,194
-0.63926,-0.119148,0.15156,0.744491,1555155743783245,194
-0.63926,-0.119148,0.15156,0.744491,1555155743784546,194
-0.63926,-0.119209,0.151621,0.744491,1555155743785890,194
-0.63926,-0.119209,0.151621,0.744491,1555155743787217,194
-0.639077,-0.119941,0.15278,0.744308,1555155743939807,195
-0.639077,-0.119941,0.15278,0.744308,1555155743941178,195
-0.639077,-0.119941,0.15278,0.744308,1555155743942483,195
-0.639016,-0.120002,0.15278,0.744369,1555155743943787,195
-0.639016,-0.120002,0.15278,0.744369,1555155743945151,195
-0.639016,-0.120002,0.15278,0.744369,1555155743946459,195
-0.639016,-0.120002,0.15278,0.744369,1555155743947853,195
-0.639077,-0.120125,0.152963,0.744247,1555155743949111,195
-0.639077,-0.120125,0.152963,0.744247,1555155743950429,195
-0.639077,-0.120125,0.152963,0.744247,1555155743951797,195
-0.639077,-0.120125,0.152963,0.744247,1555155743953116,195
-0.638955,-0.120186,0.153086,0.744308,1555155743954424,195
-0.638955,-0.120186,0.153086,0.744308,1555155743955738,195
-0.638955,-0.120186,0.153086,0.744308,1555155743957075,195
-0.638955,-0.120186,0.153086,0.744308,1555155743958414,195
-0.639077,-0.120308,0.153269,0.744186,1555155743959702,195
-0.639077,-0.120308,0.153269,0.744186,1555155743961046,195
-0.639077,-0.120308,0.153269,0.744186,1555155743962436,195
-0.639077,-0.120308,0.153269,0.744186,1555155743963809,195
-0.639077,-0.120308,0.153269,0.744186,1555155743965057,195
-0.638955,-0.120369,0.15333,0.744247,1555155743966372,195
-0.638955,-0.120369,0.15333,0.744247,1555155743967696,195
-0.638955,-0.120369,0.15333,0.744247,1555155743969063,195
-0.638955,-0.120369,0.15333,0.744247,1555155743970355,195
-0.638955,-0.120369,0.15333,0.744247,1555155743971684,195
-0.639016,-0.120491,0.153513,0.744125,1555155743973009,195
-0.639016,-0.120491,0.153513,0.744125,1555155743974339,195
-0.639016,-0.120491,0.153513,0.744125,1555155743975668,195
-0.639016,-0.120491,0.153513,0.744125,1555155743976982,195
-0.638894,-0.120613,0.153635,0.744125,1555155743978309,195
-0.638894,-0.120613,0.153635,0.744125,1555155743979632,195
-0.638894,-0.120613,0.153635,0.744125,1555155743980975,195
-0.638894,-0.120735,0.153818,0.744125,1555155743982302,195
-0.638894,-0.120735,0.153818,0.744125,1555155743983612,195
-0.638894,-0.120735,0.153818,0.744125,1555155743984957,195
-0.638894,-0.120735,0.153818,0.744125,1555155743986251,195
-0.638467,-0.122566,0.156198,0.743698,1555155744138880,196
-0.638467,-0.122566,0.156198,0.743698,1555155744140197,196
-0.638467,-0.122566,0.156198,0.743698,1555155744141555,196
-0.638467,-0.122566,0.156198,0.743698,1555155744142876,196
-0.638345,-0.122749,0.156382,0.743698,1555155744144208,196
-0.638345,-0.122749,0.156382,0.743698,1555155744145544,196
-0.638345,-0.122749,0.156382,0.743698,1555155744146858,196
-0.638345,-0.122749,0.156382,0.743698,1555155744148191,196
-0.638406,-0.122993,0.156626,0.743576,1555155744149504,196
-0.638406,-0.122993,0.156626,0.743576,1555155744150856,196
-0.638406,-0.122993,0.156626,0.743576,1555155744152181,196
-0.638406,-0.122993,0.156626,0.743576,1555155744153486,196
-0.638284,-0.123115,0.156748,0.743637,1555155744154789,196
-0.638284,-0.123115,0.156748,0.743637,1555155744156138,196
-0.638284,-0.123115,0.156748,0.743637,1555155744157453,196
-0.638284,-0.123115,0.156748,0.743637,1555155744158807,196
-0.638284,-0.123115,0.156748,0.743637,1555155744160128,196
-0.638345,-0.123299,0.157053,0.743515,1555155744161429,196
-0.638345,-0.123299,0.157053,0.743515,1555155744162804,196
-0.638345,-0.123299,0.157053,0.743515,1555155744164121,196
-0.638345,-0.123299,0.157053,0.743515,1555155744165438,196
-0.638345,-0.123299,0.157053,0.743515,1555155744166756,196
-0.638162,-0.123421,0.157236,0.743576,1555155744168083,196
-0.638162,-0.123421,0.157236,0.743576,1555155744169436,196
-0.638162,-0.123421,0.157236,0.743576,1555155744170766,196
-0.638162,-0.123421,0.157236,0.743576,1555155744172052,196
-0.638162,-0.123421,0.157236,0.743576,1555155744173414,196
-0.638223,-0.123543,0.157419,0.743454,1555155744174755,196
-0.638223,-0.123543,0.157419,0.743454,1555155744176059,196
-0.638223,-0.123543,0.157419,0.743454,1555155744177394,196
-0.638223,-0.123543,0.157419,0.743454,1555155744178686,196
-0.6381,-0.123665,0.15748,0.743515,1555155744180062,196
-0.6381,-0.123665,0.15748,0.743515,1555155744181370,196
-0.6381,-0.123665,0.15748,0.743515,1555155744182710,196
-0.6381,-0.123665,0.15748,0.743515,1555155744184000,196
-0.638162,-0.123726,0.157663,0.743454,1555155744185329,196
-0.638162,-0.123726,0.157663,0.743454,1555155744186676,196
-0.6381,-0.124214,0.158396,0.743209,1555155744339277,197
-0.6381,-0.124214,0.158396,0.743209,1555155744340623,197
-0.6381,-0.124214,0.158396,0.743209,1555155744341985,197
-0.6381,-0.124214,0.158396,0.743209,1555155744343250,197
-0.6381,-0.124336,0.158579,0.743209,1555155744344604,197
-0.6381,-0.124336,0.158579,0.743209,1555155744345930,197
-0.6381,-0.124336,0.158579,0.743209,1555155744347242,197
-0.638162,-0.124458,0.158762,0.743087,1555155744348562,197
-0.638162,-0.124458,0.158762,0.743087,1555155744349897,197
-0.638162,-0.124458,0.158762,0.743087,1555155744351227,197
-0.638162,-0.124458,0.158762,0.743087,1555155744352577,197
-0.638162,-0.124458,0.158762,0.743087,1555155744353877,197
-0.638162,-0.124458,0.158762,0.743087,1555155744355230,197
-0.638162,-0.124458,0.158762,0.743087,1555155744356529,197
-0.638162,-0.124458,0.158762,0.743087,1555155744357873,197
-0.638162,-0.124458,0.158762,0.743087,1555155744359196,197
-0.638039,-0.124519,0.158823,0.743148,1555155744360530,197
-0.638039,-0.124519,0.158823,0.743148,1555155744361832,197
-0.638039,-0.124519,0.158823,0.743148,1555155744363195,197
-0.638039,-0.124519,0.158823,0.743148,1555155744364501,197
-0.638039,-0.124519,0.158823,0.743148,1555155744365822,197
-0.638039,-0.124519,0.158823,0.743148,1555155744367141,197
-0.638039,-0.124641,0.158945,0.743148,1555155744368467,197
-0.638039,-0.124641,0.158945,0.743148,1555155744369813,197
-0.638039,-0.124641,0.158945,0.743148,1555155744371126,197
-0.638039,-0.124641,0.158945,0.743148,1555155744372447,197
-0.638039,-0.124641,0.158945,0.743148,1555155744373805,197
-0.638039,-0.124702,0.159067,0.743087,1555155744375122,197
-0.638039,-0.124702,0.159067,0.743087,1555155744376445,197
-0.638039,-0.124702,0.159067,0.743087,1555155744377786,197
-0.637978,-0.124763,0.159128,0.743148,1555155744379105,197
-0.637978,-0.124763,0.159128,0.743148,1555155744380421,197
-0.637978,-0.124763,0.159128,0.743148,1555155744381746,197
-0.637978,-0.124763,0.159128,0.743148,1555155744383072,197
-0.637978,-0.124825,0.159189,0.743087,1555155744384397,197
-0.637978,-0.124825,0.159189,0.743087,1555155744385789,197
-0.637978,-0.124825,0.159189,0.743087,1555155744387058,197
-0.637795,-0.12574,0.16041,0.742843,1555155744539673,198
-0.637795,-0.12574,0.16041,0.742843,1555155744540988,198
-0.637795,-0.12574,0.16041,0.742843,1555155744542316,198
-0.637795,-0.12574,0.16041,0.742843,1555155744543666,198
-0.637734,-0.125801,0.16041,0.742904,1555155744545017,198
-0.637734,-0.125801,0.16041,0.742904,1555155744546336,198
-0.637734,-0.125801,0.16041,0.742904,1555155744547637,198
-0.637734,-0.125801,0.16041,0.742904,1555155744548967,198
-0.637795,-0.125862,0.160532,0.742782,1555155744550304,198
-0.637795,-0.125862,0.160532,0.742782,1555155744551634,198
-0.637795,-0.125862,0.160532,0.742782,1555155744552955,198
-0.637795,-0.125862,0.160532,0.742782,1555155744554250,198
-0.637673,-0.125923,0.160593,0.742904,1555155744555591,198
-0.637673,-0.125923,0.160593,0.742904,1555155744556935,198
-0.637673,-0.125923,0.160593,0.742904,1555155744558259,198
-0.637673,-0.125923,0.160593,0.742904,1555155744559584,198
-0.637673,-0.125923,0.160593,0.742904,1555155744560901,198
-0.637734,-0.125984,0.160715,0.742782,1555155744562238,198
-0.637734,-0.125984,0.160715,0.742782,1555155744563560,198
-0.637734,-0.125984,0.160715,0.742782,1555155744564879,198
-0.637734,-0.125984,0.160715,0.742782,1555155744566209,198
-0.637734,-0.125984,0.160715,0.742782,1555155744567572,198
-0.637612,-0.126045,0.160715,0.742843,1555155744568850,198
-0.637612,-0.126045,0.160715,0.742843,1555155744570210,198
-0.637612,-0.126045,0.160715,0.742843,1555155744571561,198
-0.637612,-0.126045,0.160715,0.742843,1555155744572850,198
-0.637612,-0.126045,0.160715,0.742843,1555155744574201,198
-0.637734,-0.126106,0.160837,0.742782,1555155744575481,198
-0.637734,-0.126106,0.160837,0.742782,1555155744576828,198
-0.637734,-0.126106,0.160837,0.742782,1555155744578190,198
-0.637734,-0.126106,0.160837,0.742782,1555155744579542,198
-0.637612,-0.126106,0.160837,0.742843,1555155744580844,198
-0.637612,-0.126106,0.160837,0.742843,1555155744582170,198
-0.637612,-0.126106,0.160837,0.742843,1555155744583482,198
-0.637612,-0.126106,0.160837,0.742843,1555155744584838,198
-0.637612,-0.126106,0.160837,0.742843,1555155744586136,198
-0.637673,-0.126167,0.160898,0.742782,1555155744587473,198
-0.63749,-0.126717,0.161753,0.74266,1555155744740109,199
-0.637429,-0.126778,0.161814,0.74266,1555155744741404,199
-0.637429,-0.126778,0.161814,0.74266,1555155744742728,199
-0.637429,-0.126778,0.161814,0.74266,1555155744744091,199
-0.637429,-0.126778,0.161814,0.74266,1555155744745394,199
-0.637429,-0.126778,0.161814,0.74266,1555155744746698,199
-0.637368,-0.126839,0.161936,0.74266,1555155744748019,199
-0.637368,-0.126839,0.161936,0.74266,1555155744749355,199
-0.637368,-0.126839,0.161936,0.74266,1555155744750689,199
-0.637368,-0.126839,0.161936,0.74266,1555155744752005,199
-0.637429,-0.126961,0.162119,0.742599,1555155744753349,199
-0.637429,-0.126961,0.162119,0.742599,1555155744754699,199
-0.637429,-0.126961,0.162119,0.742599,1555155744755998,199
-0.637429,-0.126961,0.162119,0.742599,1555155744757335,199
-0.637246,-0.126961,0.16218,0.74266,1555155744758652,199
-0.637246,-0.126961,0.16218,0.74266,1555155744759975,199
-0.637246,-0.126961,0.16218,0.74266,1555155744761329,199
-0.637246,-0.126961,0.16218,0.74266,1555155744762625,199
-0.637246,-0.126961,0.16218,0.74266,1555155744763965,199
-0.637246,-0.126961,0.16218,0.74266,1555155744765272,199
-0.637368,-0.127083,0.162363,0.742538,1555155744766618,199
-0.637368,-0.127083,0.162363,0.742538,1555155744767995,199
-0.637368,-0.127083,0.162363,0.742538,1555155744769268,199
-0.637368,-0.127083,0.162363,0.742538,1555155744770597,199
-0.637368,-0.127083,0.162363,0.742538,1555155744771943,199
-0.637368,-0.127083,0.162363,0.742538,1555155744773240,199
