angv_x,angv_y,angv_z,lina_x,lina_y,lina_z
0.6875,0.25,-0.8125,-0.05,-0.24,-0.01
0.6875,0.25,-0.8125,-0.05,-0.24,-0.01
0.6875,0.25,-0.8125,0.11,0.17,-0.23
0.6875,0.25,-0.8125,0.11,0.17,-0.23
0.6875,0.25,-0.8125,0.11,0.17,-0.23
1.625,-0.3125,1,0.11,0.17,-0.23
1.625,-0.3125,1,0.05,-0.06,-0.06
1.625,-0.3125,1,0.05,-0.06,-0.06
1.625,-0.3125,1,0.05,-0.06,-0.06
1.625,-0.3125,1,0.05,-0.06,-0.06
0.75,-0.25,-1.6875,0.05,-0.06,-0.06
0.75,-0.25,-1.6875,0.13,0.33,-0.42
0.75,-0.25,-1.6875,0.13,0.33,-0.42
0.75,-0.25,-1.6875,0.13,0.33,-0.42
0.75,-0.25,-1.6875,0.13,0.33,-0.42
0.0625,0.25,-1.75,0.13,0.33,-0.42
0.0625,0.25,-1.75,0.14,-0.25,-0.05
0.0625,0.25,-1.75,0.14,-0.25,-0.05
0.0625,0.25,-1.75,0.14,-0.25,-0.05
0.0625,0.25,-1.75,0.14,-0.25,-0.05
1.5625,0,1.625,0.14,-0.25,-0.05
1.5625,0,1.625,0.02,-0.03,-0.15
1.5625,0,1.625,0.02,-0.03,-0.15
1.5625,0,1.625,0.02,-0.03,-0.15
0.625,0.1875,-1.25,0.02,-0.03,-0.15
0.625,0.1875,-1.25,0.02,-0.03,-0.15
0.625,0.1875,-1.25,0.06,-0.32,0
0.625,0.1875,-1.25,0.06,-0.32,0
1.375,0.4375,0.6875,0.06,-0.32,0
1.375,0.4375,0.6875,0.06,-0.32,0
1.375,0.4375,0.6875,0.06,-0.32,0
1.25,0.1875,-0.1875,-0.06,-0.03,-0.27
1.25,0.1875,-0.1875,-0.06,-0.03,-0.27
1.25,0.1875,-0.1875,0.05,0.04,-0.26
1.25,0.1875,-0.1875,0.05,0.04,-0.26
1.25,0.1875,-0.1875,0.05,0.04,-0.26
1.3125,0.0625,-0.8125,0.05,0.04,-0.26
1.3125,0.0625,-0.8125,0.01,0.08,-0.18
1.3125,0.0625,-0.8125,0.01,0.08,-0.18
1.3125,0.0625,-0.8125,0.01,0.08,-0.18
2.1875,-0.6875,0.8125,0.01,0.08,-0.18
2.1875,-0.6875,0.8125,0.08,0.1,-0.21
2.1875,-0.6875,0.8125,0.08,0.1,-0.21
2.1875,-0.6875,0.8125,0.08,0.1,-0.21
1.0625,-0.625,-1.75,0.08,0.1,-0.21
1.0625,-0.625,-1.75,0.08,0.1,-0.21
1.0625,-0.625,-1.75,0.04,-0.21,0.04
1.0625,-0.625,-1.75,0.04,-0.21,0.04
1.0625,-0.625,-1.75,0.04,-0.21,0.04
2.375,-0.5,1.4375,0.04,-0.21,0.04
2.375,-0.5,1.4375,0.04,-0.21,0.04
2.375,-0.5,1.4375,0.04,-0.21,0.04
2.375,-0.5,1.4375,0.17,0.26,-0.35
2.375,-0.5,1.4375,0.17,0.26,-0.35
2.375,-0.5,1.4375,0.17,0.26,-0.35
0.6875,0,-2.0625,0.17,0.26,-0.35
0.6875,0,-2.0625,0.17,0.26,-0.35
0.6875,0,-2.0625,0.18,0.16,-0.31
0.6875,0,-2.0625,0.18,0.16,-0.31
0.6875,0,-2.0625,0.18,0.16,-0.31
1.9375,0.25,1.4375,0.18,0.16,-0.31
1.9375,0.25,1.4375,0.18,0.16,-0.31
1.9375,0.25,1.4375,0.18,0.16,-0.31
0.875,0.5625,-1.375,0.18,0.16,-0.31
0.875,0.5625,-1.375,0.11,-0.3,-0.01
0.875,0.5625,-1.375,0.11,-0.3,-0.01
0.875,0.5625,-1.375,0.11,-0.3,-0.01
2.3125,-0.25,0,-0.08,-0.21,-0.11
2.3125,-0.25,0,0.04,-0.22,-0.02
2.3125,-0.25,0,0.04,-0.22,-0.02
2.3125,-0.25,0,0.04,-0.22,-0.02
2.3125,-0.25,0,0.04,-0.22,-0.02
2.25,-0.1875,-0.4375,0.04,-0.22,-0.02
2.25,-0.1875,-0.4375,0,-0.07,-0.1
2.25,-0.1875,-0.4375,0,-0.07,-0.1
2.25,-0.1875,-0.4375,0,-0.07,-0.1
3,-0.3125,0.8125,0,-0.07,-0.1
3,-0.3125,0.8125,0.12,0.24,-0.23
3,-0.3125,0.8125,0.12,0.24,-0.23
3,-0.3125,0.8125,0.12,0.24,-0.23
3,-0.3125,0.8125,0.12,0.24,-0.23
3,-0.3125,0.8125,0.02,-0.23,0.06
3,-0.3125,0.8125,0.02,-0.23,0.06
3,-0.3125,0.8125,0.02,-0.23,0.06
2.9375,-0.25,1.75,0.02,-0.23,0.06
2.9375,-0.25,1.75,0.02,-0.23,0.06
2.9375,-0.25,1.75,0.14,0.07,-0.34
2.9375,-0.25,1.75,0.14,0.07,-0.34
2.9375,-0.25,1.75,0.14,0.07,-0.34
1.625,0.3125,-2.1875,0.14,0.07,-0.34
1.625,0.3125,-2.1875,0.14,0.07,-0.34
1.625,0.3125,-2.1875,0.02,-0.38,0.02
1.625,0.3125,-2.1875,0.02,-0.38,0.02
1.625,0.3125,-2.1875,0.02,-0.38,0.02
3.625,-0.0625,1.25,0.02,-0.38,0.02
3.625,-0.0625,1.25,0.02,-0.38,0.02
3.625,-0.0625,1.25,0.01,0.01,-0.24
3.625,-0.0625,1.25,0.01,0.01,-0.24
2.5625,0.125,-1.6875,0.01,0.01,-0.24
2.5625,0.125,-1.6875,-0.06,-0.32,0.03
2.5625,0.125,-1.6875,-0.06,-0.32,0.03
3.5,-0.0625,0.875,-0.06,-0.32,0.03
3.5,-0.0625,0.875,0.05,0.07,-0.23
3.5,-0.0625,0.875,0.05,0.07,-0.23
4,-0.0625,0.625,0.04,0.22,-0.35
3.375,-0.125,0,0.04,0.22,-0.35
3.375,-0.125,0,0.16,0,-0.15
3.375,-0.125,0,0.16,0,-0.15
3.375,-0.125,0,0.16,0,-0.15
3.375,-0.125,0,0.16,0,-0.15
3.3125,0.125,-0.375,0.16,0,-0.15
3.3125,0.125,-0.375,-0.05,-0.22,-0.01
3.3125,0.125,-0.375,-0.05,-0.22,-0.01
3.3125,0.0625,0.875,-0.05,-0.22,-0.01
3.3125,0.0625,0.875,-0.05,-0.22,-0.01
3.3125,0.0625,0.875,0.03,0,-0.06
3.3125,0.0625,0.875,0.03,0,-0.06
2.0625,0.25,-1.5,0.03,0,-0.06
2.0625,0.25,-1.5,0.03,0,-0.06
2.0625,0.25,-1.5,0,-0.14,-0.03
2.0625,0.25,-1.5,0,-0.14,-0.03
2.0625,0.25,-1.5,0,-0.14,-0.03
3.25,-0.125,1.8125,0,-0.14,-0.03
3.25,-0.125,1.8125,0,-0.14,-0.03
3.25,-0.125,1.8125,0.1,0.31,-0.42
3.25,-0.125,1.8125,0.1,0.31,-0.42
3.25,-0.125,1.8125,0.1,0.31,-0.42
1.4375,0.125,-1.8125,0.1,0.31,-0.42
1.4375,0.125,-1.8125,0.1,0.31,-0.42
1.4375,0.125,-1.8125,0.1,0.31,-0.42
1.4375,0.125,-1.8125,0.09,-0.22,-0.06
1.4375,0.125,-1.8125,0.09,-0.22,-0.06
1.4375,0.125,-1.8125,0.09,-0.22,-0.06
3,-0.125,1.875,0.09,-0.22,-0.06
3,-0.125,1.875,0.16,0.23,-0.25
3,-0.125,1.875,0.16,0.23,-0.25
1.5625,-0.0625,-1.3125,0.16,0.23,-0.25
1.5625,-0.0625,-1.3125,0.16,0.23,-0.25
1.5625,-0.0625,-1.3125,0.06,-0.19,0.03
1.5625,-0.0625,-1.3125,0.06,-0.19,0.03
1.5625,-0.0625,-1.3125,0.06,-0.19,0.03
2,0.1875,1.1875,-0.02,-0.33,-0.01
2,0.1875,1.1875,-0.02,-0.33,-0.01
2,0.1875,1.1875,-0.02,-0.33,-0.01
2,0.1875,1.1875,-0.02,-0.33,-0.01
1.4375,0.4375,-0.6875,-0.02,-0.33,-0.01
1.4375,0.4375,-0.6875,-0.02,-0.33,-0.01
1.4375,0.4375,-0.6875,0.05,0.05,-0.19
1.4375,0.4375,-0.6875,0.05,0.05,-0.19
2.1875,0.5625,0.1875,0.05,0.05,-0.19
2.1875,0.5625,0.1875,0.05,0.05,-0.19
2.1875,0.5625,0.1875,0.01,0.06,-0.2
2.1875,0.5625,0.1875,0.01,0.06,-0.2
2.625,0.3125,0.625,0.01,0.06,-0.2
2.625,0.3125,0.625,0.01,0.06,-0.2
2.625,0.3125,0.625,0.01,0.06,-0.2
2.0625,0.25,-1.125,0.01,0.06,-0.2
2.0625,0.25,-1.125,0.01,0.06,-0.2
2.0625,0.25,-1.125,0.01,0.06,-0.2
2.0625,0.25,-1.125,0.03,-0.02,-0.21
2.0625,0.25,-1.125,0.03,-0.02,-0.21
2.0625,0.25,-1.125,0.03,-0.02,-0.21
2.0625,0.25,-1.125,0.03,-0.02,-0.21
2.875,0,1.25,0.03,-0.02,-0.21
2.875,0,1.25,-0.01,-0.16,0
2.875,0,1.25,-0.01,-0.16,0
2.875,0,1.25,-0.01,-0.16,0
2.875,0,1.25,-0.01,-0.16,0
2.5,-0.75,1.8125,-0.01,-0.16,0
2.5,-0.75,1.8125,0.18,0.28,-0.31
2.5,-0.75,1.8125,0.18,0.28,-0.31
2.5,-0.75,1.8125,0.18,0.28,-0.31
2.5,-0.75,1.8125,0.18,0.28,-0.31
2.5,-0.75,1.8125,0.19,-0.2,-0.04
2.5,-0.75,1.8125,0.19,-0.2,-0.04
2.5,-0.75,1.8125,0.19,-0.2,-0.04
1,-0.25,-1.875,0.19,-0.2,-0.04
1,-0.25,-1.875,0.15,0.14,-0.28
3.125,0.6875,1.4375,0.1,0.25,-0.38
1.6875,0.9375,-0.9375,0.1,0.25,-0.38
1.6875,0.9375,-0.9375,-0.02,-0.26,-0.04
1.6875,0.9375,-0.9375,-0.02,-0.26,-0.04
1.6875,0.9375,-0.9375,-0.02,-0.26,-0.04
1.6875,0.9375,-0.9375,-0.02,-0.26,-0.04
2.5,0.4375,0.5,-0.02,-0.26,-0.04
2.5,0.4375,0.5,-0.07,-0.07,-0.12
2.5,0.4375,0.5,-0.07,-0.07,-0.12
2.5,0.4375,0.5,-0.07,-0.07,-0.12
2.1875,0.3125,0.125,-0.07,-0.07,-0.12
2.1875,0.3125,0.125,-0.13,-0.38,0.07
2.1875,0.3125,0.125,-0.13,-0.38,0.07
2.1875,0.3125,0.125,-0.13,-0.38,0.07
2.1875,0.3125,0.125,0.01,0.02,-0.17
2.1875,0.3125,0.125,0.01,0.02,-0.17
2.1875,0.3125,0.125,0.01,0.02,-0.17
2.1875,0.3125,0.125,0.01,0.02,-0.17
2.25,-0.1875,-0.6875,0.01,0.02,-0.17
2.25,-0.1875,-0.6875,0.07,0.1,-0.34
2.25,-0.1875,-0.6875,0.07,0.1,-0.34
2.25,-0.1875,-0.6875,0.07,0.1,-0.34
2.0625,-0.6875,-1.375,0.07,0.1,-0.34
2.0625,-0.6875,-1.375,0.08,-0.32,0
2.0625,-0.6875,-1.375,0.08,-0.32,0
2.0625,-0.6875,-1.375,0.08,-0.32,0
2.0625,-0.6875,-1.375,0.08,-0.32,0
3.3125,-0.5,1.75,0.08,-0.32,0
3.3125,-0.5,1.75,0.22,-0.07,-0.12
3.3125,-0.5,1.75,0.22,-0.07,-0.12
3.3125,-0.5,1.75,0.22,-0.07,-0.12
3.3125,-0.5,1.75,0.22,-0.07,-0.12
3.3125,-0.5,1.75,0.04,-0.31,-0.02
3.3125,-0.5,1.75,0.04,-0.31,-0.02
3.3125,-0.5,1.75,0.04,-0.31,-0.02
2.375,0,-1.3125,0.04,-0.31,-0.02
2.375,0,-1.3125,0.04,-0.31,-0.02
0.125,-0.1875,-1.5625,0.07,0.07,-0.37
1.125,0.5625,-0.75,0.07,0.07,-0.37
1.125,0.5625,-0.75,0.11,-0.15,-0.16
1.125,0.5625,-0.75,0.11,-0.15,-0.16
1.125,0.5625,-0.75,0.11,-0.15,-0.16
2.125,0.5625,0.3125,0.11,-0.15,-0.16
2.125,0.5625,0.3125,0.11,-0.15,-0.16
2.125,0.5625,0.3125,0.1,0.15,-0.26
2.125,0.5625,0.3125,0.1,0.15,-0.26
2.125,0.5625,0.3125,0.1,0.15,-0.26
2.125,0.5625,0.3125,-0.03,-0.11,-0.07
2.125,0.5625,0.3125,-0.03,-0.11,-0.07
2.125,0.5625,0.3125,-0.03,-0.11,-0.07
2.4375,0.375,0.0625,-0.03,-0.11,-0.07
2.4375,0.375,0.0625,-0.06,-0.14,0.03
2.4375,0.375,0.0625,-0.06,-0.14,0.03
2.4375,0.375,0.0625,-0.06,-0.14,0.03
2.3125,0.1875,-0.6875,-0.06,-0.14,0.03
2.3125,0.1875,-0.6875,-0.06,-0.14,0.03
2.3125,0.1875,-0.6875,0.06,-0.2,-0.04
2.3125,0.1875,-0.6875,0.06,-0.2,-0.04
2.3125,0.1875,-0.6875,0.06,-0.2,-0.04
1.5,-0.3125,-1.1875,0.06,-0.2,-0.04
1.5,-0.3125,-1.1875,0.06,-0.2,-0.04
1.5,-0.3125,-1.1875,0.04,-0.01,-0.13
1.5,-0.3125,-1.1875,0.04,-0.01,-0.13
2.375,-0.4375,1.75,0.04,-0.01,-0.13
2.375,-0.4375,1.75,0.22,0.17,-0.27
2.375,-0.4375,1.75,0.22,0.17,-0.27
2.375,-0.4375,1.75,0.22,0.17,-0.27
2.375,-0.4375,1.75,0.22,0.17,-0.27
2.375,-0.4375,1.75,0.09,-0.34,0
2.375,-0.4375,1.75,0.09,-0.34,0
2.375,-0.4375,1.75,0.09,-0.34,0
1,0.125,-1.4375,0.09,-0.34,0
1,0.125,-1.4375,0.09,-0.34,0
1,0.125,-1.4375,0.11,0.06,-0.24
3.6875,0.125,1.3125,0.13,0.14,-0.31
2.75,0.3125,-1.0625,0.13,0.14,-0.31
2.75,0.3125,-1.0625,0.13,0.14,-0.31
2.75,0.3125,-1.0625,-0.04,-0.22,-0.01
2.75,0.3125,-1.0625,-0.04,-0.22,-0.01
2.75,0.3125,-1.0625,-0.04,-0.22,-0.01
3.3125,0.3125,0.4375,-0.04,-0.22,-0.01
3.3125,0.3125,0.4375,0.06,0.18,-0.22
3.3125,0.3125,0.4375,0.06,0.18,-0.22
3.3125,0.3125,0.4375,0.06,0.18,-0.22
3.3125,0.3125,0.4375,0.06,0.18,-0.22
3.3125,0.3125,0.4375,0.05,0.16,-0.19
3.3125,0.3125,0.4375,0.05,0.16,-0.19
3.3125,0.3125,0.4375,0.05,0.16,-0.19
2.6875,0.1875,0,0.05,0.16,-0.19
2.6875,0.1875,0,0.02,0.25,-0.26
2.6875,0.1875,0,0.02,0.25,-0.26
2.6875,0.1875,0,0.02,0.25,-0.26
2.6875,0.1875,0,0.02,0.25,-0.26
2.1875,0.125,-0.375,0.02,0.25,-0.26
2.1875,0.125,-0.375,0.05,-0.11,-0.25
2.1875,0.125,-0.375,0.05,-0.11,-0.25
2.1875,0.125,-0.375,0.05,-0.11,-0.25
2.1875,0.125,-0.375,0.05,-0.11,-0.25
1.4375,-0.0625,-1.375,0.05,-0.11,-0.25
1.4375,-0.0625,-1.375,0,-0.3,-0.06
1.4375,-0.0625,-1.375,0,-0.3,-0.06
1.4375,-0.0625,-1.375,0,-0.3,-0.06
1.4375,-0.0625,-1.375,0,-0.3,-0.06
2.75,-0.25,1.4375,0,-0.3,-0.06
2.75,-0.25,1.4375,0.1,-0.19,-0.03
2.75,-0.25,1.4375,0.1,-0.19,-0.03
2.75,-0.25,1.4375,0.1,-0.19,-0.03
1.375,0.125,-1.75,0.1,-0.19,-0.03
1.375,0.125,-1.75,0,-0.2,-0.04
1.375,0.125,-1.75,0,-0.2,-0.04
3.3125,-0.3125,1.8125,0.11,0.23,-0.41
3.3125,-0.3125,1.8125,0.11,0.23,-0.41
2.125,-0.0625,-1,0.11,0.23,-0.41
2.125,-0.0625,-1,0.08,-0.26,-0.09
2.125,-0.0625,-1,0.08,-0.26,-0.09
2.125,-0.0625,-1,0.08,-0.26,-0.09
2.125,-0.0625,-1,0.08,-0.26,-0.09
3.125,-0.125,0.6875,0.08,-0.26,-0.09
3.125,-0.125,0.6875,0.09,0.17,-0.26
3.125,-0.125,0.6875,0.09,0.17,-0.26
3.125,-0.125,0.6875,0.09,0.17,-0.26
3,0.125,-0.5,0.09,0.17,-0.26
3,0.125,-0.5,-0.03,-0.28,0.04
3,0.125,-0.5,-0.03,-0.28,0.04
3,0.125,-0.5,-0.03,-0.28,0.04
3,0.125,-0.5,-0.03,-0.28,0.04
3,0.125,-0.5,-0.03,-0.28,0.04
3,0.125,-0.5,0.02,0.01,-0.08
3,0.125,-0.5,0.02,0.01,-0.08
3,0.125,-0.5,0.02,0.01,-0.08
3.4375,-0.0625,0.3125,0.02,0.01,-0.08
3.4375,-0.0625,0.3125,0.02,0.01,-0.08
3.4375,-0.0625,0.3125,0.06,0.19,-0.36
3.4375,-0.0625,0.3125,0.06,0.19,-0.36
2.375,-0.125,-1.375,0.06,0.19,-0.36
2.375,-0.125,-1.375,0.06,0.19,-0.36
2.375,-0.125,-1.375,0.04,0.16,-0.26
2.375,-0.125,-1.375,0.04,0.16,-0.26
2.375,-0.125,-1.375,0.04,0.16,-0.26
3.1875,-0.3125,1.25,0.04,0.16,-0.26
3.1875,-0.3125,1.25,0.14,0,-0.16
3.1875,-0.3125,1.25,0.14,0,-0.16
3.1875,-0.3125,1.25,0.14,0,-0.16
3.1875,-0.3125,1.25,0.14,0,-0.16
3.1875,-0.3125,1.25,0,-0.27,0.01
3.1875,-0.3125,1.25,0,-0.27,0.01
3.1875,-0.3125,1.25,0,-0.27,0.01
1.875,0.0625,1.3125,0.1,-0.2,-0.2
1.875,0.0625,1.3125,0.1,-0.2,-0.2
1.875,0.0625,1.3125,0.1,-0.2,-0.2
1.125,0.25,-1.375,0.1,-0.2,-0.2
1.125,0.25,-1.375,0.1,-0.2,-0.2
1.125,0.25,-1.375,-0.09,-0.32,-0.02
1.125,0.25,-1.375,-0.09,-0.32,-0.02
1.125,0.25,-1.375,-0.09,-0.32,-0.02
2.625,-0.125,0.9375,-0.09,-0.32,-0.02
2.625,-0.125,0.9375,0.15,0.15,-0.29
2.625,-0.125,0.9375,0.15,0.15,-0.29
2.625,-0.125,0.9375,0.15,0.15,-0.29
2.3125,-0.1875,-0.4375,0.15,0.15,-0.29
2.3125,-0.1875,-0.4375,-0.01,-0.1,-0.12
2.3125,-0.1875,-0.4375,-0.01,-0.1,-0.12
2.3125,-0.1875,-0.4375,-0.01,-0.1,-0.12
2.625,-0.0625,0.0625,-0.01,-0.1,-0.12
2.625,-0.0625,0.0625,0.11,0.28,-0.36
2.625,-0.0625,0.0625,0.11,0.28,-0.36
2.625,-0.0625,0.0625,0.11,0.28,-0.36
2.625,-0.0625,0.0625,0.11,0.28,-0.36
2.75,0.1875,0.625,0.11,0.28,-0.36
2.75,0.1875,0.625,0.11,0.28,-0.36
2.75,0.1875,0.625,0.04,-0.23,-0.08
2.75,0.1875,0.625,0.04,-0.23,-0.08
2.75,0.1875,0.625,0.04,-0.23,-0.08
2.75,0.1875,0.625,0.04,-0.23,-0.08
1.875,0.0625,-0.8125,0.04,-0.23,-0.08
1.875,0.0625,-0.8125,0.04,-0.23,-0.08
1.875,0.0625,-0.8125,0.14,0.15,-0.32
1.875,0.0625,-0.8125,0.14,0.15,-0.32
1.875,0.0625,-0.8125,0.14,0.15,-0.32
2.5625,0,1.5625,0.14,0.15,-0.32
2.5625,0,1.5625,0.03,-0.08,-0.11
2.5625,0,1.5625,0.03,-0.08,-0.11
2.5625,0,1.5625,0.03,-0.08,-0.11
1.6875,0.4375,-1.1875,0.03,-0.08,-0.11
0.9375,0,-2,0.17,0.08,-0.33
0.9375,0,-2,0.17,0.08,-0.33
0.875,0.5625,-1.3125,0.17,0.08,-0.33
0.875,0.5625,-1.3125,0.17,0.08,-0.33
0.875,0.5625,-1.3125,-0.01,-0.28,-0.02
0.875,0.5625,-1.3125,-0.01,-0.28,-0.02
0.875,0.5625,-1.3125,-0.01,-0.28,-0.02
2.0625,0.4375,1.125,-0.01,-0.28,-0.02
2.0625,0.4375,1.125,0.04,0.08,-0.21
2.0625,0.4375,1.125,0.04,0.08,-0.21
2.0625,0.4375,1.125,0.04,0.08,-0.21
2.0625,0.4375,1.125,0.04,0.08,-0.21
1.0625,0.5,-0.4375,0.04,0.08,-0.21
1.0625,0.5,-0.4375,-0.02,-0.25,0.08
1.0625,0.5,-0.4375,-0.02,-0.25,0.08
1.0625,0.5,-0.4375,-0.02,-0.25,0.08
1.1875,0.25,0.4375,-0.02,-0.25,0.08
1.1875,0.25,0.4375,-0.02,-0.25,0.08
1.1875,0.25,0.4375,0.04,0.24,-0.24
1.1875,0.25,0.4375,0.04,0.24,-0.24
1.1875,0.25,0.4375,0.04,0.24,-0.24
0.875,0.25,0.4375,0.04,0.24,-0.24
0.875,0.25,0.4375,0.04,0.24,-0.24
0.875,0.25,0.4375,0.04,0.24,-0.24
0.875,0.25,0.4375,0.02,-0.04,-0.23
0.875,0.25,0.4375,0.02,-0.04,-0.23
0.875,0.25,0.4375,0.02,-0.04,-0.23
0.5,0.1875,-0.4375,0.02,-0.04,-0.23
0.5,0.1875,-0.4375,0.02,-0.04,-0.23
0.5,0.1875,-0.4375,0.09,-0.2,-0.05
0.5,0.1875,-0.4375,0.09,-0.2,-0.05
0.5,0.1875,-0.4375,0.09,-0.2,-0.05
1.125,-0.0625,1.125,0.09,-0.2,-0.05
1.125,-0.0625,1.125,0.09,-0.2,-0.05
1.125,-0.0625,1.125,0,-0.23,-0.06
1.125,-0.0625,1.125,0,-0.23,-0.06
1.6875,-0.25,1.4375,0.13,0.2,-0.35
1.6875,-0.25,1.4375,0.13,0.2,-0.35
1.6875,-0.25,1.4375,0.13,0.2,-0.35
1.6875,-0.25,1.4375,0.13,0.2,-0.35
0.5625,0.1875,-1.625,0.13,0.2,-0.35
0.5625,0.1875,-1.625,0.05,-0.08,-0.12
0.5625,0.1875,-1.625,0.05,-0.08,-0.12
0.5625,0.1875,-1.625,0.05,-0.08,-0.12
0.5625,0.1875,-1.625,0.05,-0.08,-0.12
1.6875,-0.125,1.125,0.05,-0.08,-0.12
1.6875,-0.125,1.125,0.16,0.15,-0.26
1.6875,-0.125,1.125,0.16,0.15,-0.26
1.6875,-0.125,1.125,0.16,0.15,-0.26
0.75,0.3125,-0.8125,0.16,0.15,-0.26
0.75,0.3125,-0.8125,0.16,0.15,-0.26
0.75,0.3125,-0.8125,0.02,-0.39,0
0.75,0.3125,-0.8125,0.02,-0.39,0
0.75,0.3125,-0.8125,0.02,-0.39,0
1.75,0.375,0.5625,0.02,-0.39,0
1.75,0.375,0.5625,0.02,-0.39,0
1.75,0.375,0.5625,0.07,0.12,-0.28
1.75,0.375,0.5625,0.07,0.12,-0.28
1.75,0.375,0.5625,0.07,0.12,-0.28
1.75,0.375,0.5625,0.07,0.12,-0.28
1.75,0.1875,0.0625,0.07,0.12,-0.28
1.75,0.1875,0.0625,0.07,0.12,-0.28
1.75,0.1875,0.0625,0.02,0.1,-0.26
1.75,0.1875,0.0625,0.02,0.1,-0.26
1.75,0.1875,0.0625,0.02,0.1,-0.26
1.75,0.1875,0.0625,0.02,0.1,-0.26
1.6875,0.1875,-0.375,0.02,0.1,-0.26
1.6875,0.1875,-0.375,0.06,-0.01,-0.2
1.6875,0.1875,-0.375,0.06,-0.01,-0.2
1.6875,0.1875,-0.375,0.06,-0.01,-0.2
2.125,0.0625,0.875,0.06,-0.01,-0.2
2.125,0.0625,0.875,0.1,0.28,-0.2
2.125,0.0625,0.875,0.1,0.28,-0.2
2.5625,-0.1875,1.625,0.05,0.16,-0.3
2.5625,-0.1875,1.625,0.05,0.16,-0.3
2.5625,-0.1875,1.625,0.05,0.16,-0.3
2.5625,-0.1875,1.625,-0.08,-0.22,-0.02
2.5625,-0.1875,1.625,-0.08,-0.22,-0.02
2.5625,-0.1875,1.625,-0.08,-0.22,-0.02
2.5625,-0.1875,1.625,-0.08,-0.22,-0.02
1.1875,0.5,-1.625,-0.08,-0.22,-0.02
1.1875,0.5,-1.625,0.11,0.22,-0.25
1.1875,0.5,-1.625,0.11,0.22,-0.25
1.1875,0.5,-1.625,0.11,0.22,-0.25
2.25,0.1875,1.3125,0.11,0.22,-0.25
2.25,0.1875,1.3125,0.11,0.22,-0.25
2.25,0.1875,1.3125,0,-0.21,0.01
2.25,0.1875,1.3125,0,-0.21,0.01
2.25,0.1875,1.3125,0,-0.21,0.01
1.625,0,0.625,0,-0.21,0.01
1.625,0,0.625,0.06,0.3,-0.29
1.625,0,0.625,0.06,0.3,-0.29
1.625,0,0.625,0.06,0.3,-0.29
1.625,0,0.625,0.06,0.3,-0.29
1,0.0625,-0.375,0.06,0.3,-0.29
1,0.0625,-0.375,0.02,-0.25,-0.09
1,0.0625,-0.375,0.02,-0.25,-0.09
1,0.0625,-0.375,0.02,-0.25,-0.09
1,0.0625,-0.375,0.02,-0.25,-0.09
0.75,-0.25,-0.4375,0.02,-0.25,-0.09
0.75,-0.25,-0.4375,0.11,0.17,-0.29
0.75,-0.25,-0.4375,0.11,0.17,-0.29
0.75,-0.25,-0.4375,0.11,0.17,-0.29
0.75,-0.25,-0.4375,0.11,0.17,-0.29
1.1875,-0.3125,0.5625,0.11,0.17,-0.29
1.1875,-0.3125,0.5625,0.05,-0.26,-0.02
1.1875,-0.3125,0.5625,0.05,-0.26,-0.02
1.1875,-0.3125,0.5625,0.05,-0.26,-0.02
0.625,-0.125,-1.3125,0.05,-0.26,-0.02
0.625,-0.125,-1.3125,0.1,0.03,-0.12
0.75,0.25,-1.8125,0.13,0.12,-0.34
0.75,0.25,-1.8125,0.13,0.12,-0.34
0.75,0.25,-1.8125,0.13,0.12,-0.34
0.75,0.25,-1.8125,0.13,0.12,-0.34
0.625,0.625,-1.75,0.13,0.12,-0.34
0.625,0.625,-1.75,0.06,-0.03,-0.19
0.625,0.625,-1.75,0.06,-0.03,-0.19
0.625,0.625,-1.75,0.06,-0.03,-0.19
2.0625,0.0625,1.6875,0.06,-0.03,-0.19
2.0625,0.0625,1.6875,0.04,-0.04,-0.23
2.0625,0.0625,1.6875,0.04,-0.04,-0.23
2.0625,0.0625,1.6875,0.04,-0.04,-0.23
2.0625,0.0625,1.6875,0.04,-0.04,-0.23
2.0625,0.0625,1.6875,-0.08,-0.46,0.08
2.0625,0.0625,1.6875,-0.08,-0.46,0.08
2.0625,0.0625,1.6875,-0.08,-0.46,0.08
1.375,0.5625,-1.125,-0.08,-0.46,0.08
1.375,0.5625,-1.125,0.05,0.05,-0.24
1.375,0.5625,-1.125,0.05,0.05,-0.24
1.375,0.5625,-1.125,0.05,0.05,-0.24
2.8125,-0.0625,0.875,0.05,0.05,-0.24
2.8125,-0.0625,0.875,-0.06,-0.4,-0.07
2.8125,-0.0625,0.875,-0.06,-0.4,-0.07
2.8125,-0.0625,0.875,-0.06,-0.4,-0.07
2.8125,-0.0625,0.875,-0.06,-0.4,-0.07
2.4375,0.1875,-0.5,-0.06,-0.4,-0.07
2.4375,0.1875,-0.5,0.02,0.15,-0.35
2.4375,0.1875,-0.5,0.02,0.15,-0.35
2.4375,0.1875,-0.5,0.02,0.15,-0.35
2.4375,0.1875,-0.5,0.02,0.15,-0.35
3.875,-0.5,0.5,0.02,0.15,-0.35
3.875,-0.5,0.5,0.07,-0.18,-0.07
3.875,-0.5,0.5,0.07,-0.18,-0.07
3.875,-0.5,0.5,0.07,-0.18,-0.07
3.875,-0.5,0.5,0.07,-0.18,-0.07
3.875,-0.5,0.5,0.14,0.25,-0.27
1.4375,-0.375,-1.5625,0.16,0.19,-0.38
1.4375,-0.375,-1.5625,0.08,-0.27,-0.13
